Año;Mes;Moneda;Partida;Nombre Partida;Capítulo;Nombre Capítulo;Programa;Nombre Programa;Subtítulo;Nombre Subtítulo;Item;Nombre Item;Asignación;Monto Ley Inicial;Monto Ley Vigente a DICIEMBRE
2022;Diciembre;DOLARES;6;MINISTERIO DE RELACIONES EXTERIORES;7;DIRECCIÓN GENERAL DE PROMOCIÓN DE EXPORTACIONES;1;DIRECCIÓN GENERAL DE PROMOCIÓN DE EXPORTACIONES;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;7;898;926
2022;Diciembre;DOLARES;6;MINISTERIO DE RELACIONES EXTERIORES;7;DIRECCIÓN GENERAL DE PROMOCIÓN DE EXPORTACIONES;1;DIRECCIÓN GENERAL DE PROMOCIÓN DE EXPORTACIONES;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;;;;892;895
2022;Diciembre;DOLARES;6;MINISTERIO DE RELACIONES EXTERIORES;7;DIRECCIÓN GENERAL DE PROMOCIÓN DE EXPORTACIONES;1;DIRECCIÓN GENERAL DE PROMOCIÓN DE EXPORTACIONES;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;4;Mobiliario y Otros;;0;1
2022;Diciembre;DOLARES;6;MINISTERIO DE RELACIONES EXTERIORES;7;DIRECCIÓN GENERAL DE PROMOCIÓN DE EXPORTACIONES;1;DIRECCIÓN GENERAL DE PROMOCIÓN DE EXPORTACIONES;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;6;Equipos Informáticos;;44;46
2022;Diciembre;DOLARES;6;MINISTERIO DE RELACIONES EXTERIORES;7;DIRECCIÓN GENERAL DE PROMOCIÓN DE EXPORTACIONES;1;DIRECCIÓN GENERAL DE PROMOCIÓN DE EXPORTACIONES;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;7;Programas Informáticos;;848;848
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;5;TRANSFERENCIAS CORRIENTES;;;;0;1292
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;;0;1292
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;15;0;1292
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;8;OTROS INGRESOS CORRIENTES;;;;0;124
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;8;OTROS INGRESOS CORRIENTES;99;Otros;;0;124
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;9;APORTE FISCAL;;;;18082;15854
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;9;APORTE FISCAL;1;Libre;;18082;15854
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;11;VENTA DE ACTIVOS FINANCIEROS;;;;0;-433
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;11;VENTA DE ACTIVOS FINANCIEROS;3;Operaciones de Cambio;;0;-433
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;12;RECUPERACIÓN DE PRÉSTAMOS;;;;1000;1000
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;12;RECUPERACIÓN DE PRÉSTAMOS;7;Por Anticipos por Cambio de Residencia;;1000;1000
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;15;SALDO INICIAL DE CAJA;;;;10;1325
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;21;GASTOS EN PERSONAL;;;;12304;13049
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;22;BIENES Y SERVICIOS DE CONSUMO;;;;5291;4264
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;23;PRESTACIONES DE SEGURIDAD SOCIAL;;;;181;0
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;23;PRESTACIONES DE SEGURIDAD SOCIAL;1;Prestaciones Previsionales;;181;0
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;24;TRANSFERENCIAS CORRIENTES;;;;306;430
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;;0;124
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;244;0;124
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;24;TRANSFERENCIAS CORRIENTES;4;A Empresas Públicas no Financieras;;306;306
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;24;TRANSFERENCIAS CORRIENTES;4;A Empresas Públicas no Financieras;229;306;306
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;32;PRÉSTAMOS;;;;1000;1000
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;32;PRÉSTAMOS;7;Por Anticipos por Cambio de Residencia;;1000;1000
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;34;SERVICIO DE LA DEUDA;;;;10;419
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;1;EJÉRCITO DE CHILE;1;EJÉRCITO DE CHILE;34;SERVICIO DE LA DEUDA;7;Deuda Flotante;;10;419
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;5;TRANSFERENCIAS CORRIENTES;;;;1395;1888
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;;1395;1888
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;15;0;493
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;17;1395;1395
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;8;OTROS INGRESOS CORRIENTES;;;;6899;15107
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;8;OTROS INGRESOS CORRIENTES;99;Otros;;6899;15107
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;9;APORTE FISCAL;;;;49426;56470
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;9;APORTE FISCAL;1;Libre;;49426;56470
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;11;VENTA DE ACTIVOS FINANCIEROS;;;;0;7085
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;11;VENTA DE ACTIVOS FINANCIEROS;3;Operaciones de Cambio;;0;7085
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;12;RECUPERACIÓN DE PRÉSTAMOS;;;;1100;1100
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;12;RECUPERACIÓN DE PRÉSTAMOS;7;Por Anticipos por Cambio de Residencia;;1100;1100
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;;;;0;40
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;2;Del Gobierno Central;;0;40
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;2;Del Gobierno Central;15;0;40
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;15;SALDO INICIAL DE CAJA;;;;10;75
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;21;GASTOS EN PERSONAL;;;;16040;15597
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;22;BIENES Y SERVICIOS DE CONSUMO;;;;41421;26055
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;23;PRESTACIONES DE SEGURIDAD SOCIAL;;;;0;58
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;23;PRESTACIONES DE SEGURIDAD SOCIAL;1;Prestaciones Previsionales;;0;58
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;24;TRANSFERENCIAS CORRIENTES;;;;0;35565
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;;0;35565
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;245;0;35565
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;;;;259;284
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;7;Programas Informáticos;;259;259
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;99;Otros Activos no Financieros;;0;25
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;32;PRÉSTAMOS;;;;1100;1100
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;32;PRÉSTAMOS;7;Por Anticipos por Cambio de Residencia;;1100;1100
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;33;TRANSFERENCIAS DE CAPITAL;;;;0;3096
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;33;TRANSFERENCIAS DE CAPITAL;3;A Otras Entidades Públicas;;0;3096
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;33;TRANSFERENCIAS DE CAPITAL;3;A Otras Entidades Públicas;245;0;3096
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;34;SERVICIO DE LA DEUDA;;;;10;10
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;5;ARMADA DE CHILE;1;ARMADA DE CHILE;34;SERVICIO DE LA DEUDA;7;Deuda Flotante;;10;10
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;9;FUERZA AÉREA DE CHILE;1;FUERZA AÉREA DE CHILE;5;TRANSFERENCIAS CORRIENTES;;;;883;1169
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;9;FUERZA AÉREA DE CHILE;1;FUERZA AÉREA DE CHILE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;;883;1169
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;9;FUERZA AÉREA DE CHILE;1;FUERZA AÉREA DE CHILE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;12;0;286
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;9;FUERZA AÉREA DE CHILE;1;FUERZA AÉREA DE CHILE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;14;883;883
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;9;FUERZA AÉREA DE CHILE;1;FUERZA AÉREA DE CHILE;9;APORTE FISCAL;;;;61018;59244
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;9;FUERZA AÉREA DE CHILE;1;FUERZA AÉREA DE CHILE;9;APORTE FISCAL;1;Libre;;61018;59244
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;9;FUERZA AÉREA DE CHILE;1;FUERZA AÉREA DE CHILE;11;VENTA DE ACTIVOS FINANCIEROS;;;;0;16560
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;9;FUERZA AÉREA DE CHILE;1;FUERZA AÉREA DE CHILE;11;VENTA DE ACTIVOS FINANCIEROS;3;Operaciones de Cambio;;0;16560
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;9;FUERZA AÉREA DE CHILE;1;FUERZA AÉREA DE CHILE;12;RECUPERACIÓN DE PRÉSTAMOS;;;;675;675
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;9;FUERZA AÉREA DE CHILE;1;FUERZA AÉREA DE CHILE;12;RECUPERACIÓN DE PRÉSTAMOS;7;Por Anticipos por Cambio de Residencia;;675;675
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;9;FUERZA AÉREA DE CHILE;1;FUERZA AÉREA DE CHILE;15;SALDO INICIAL DE CAJA;;;;10;5160
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;9;FUERZA AÉREA DE CHILE;1;FUERZA AÉREA DE CHILE;21;GASTOS EN PERSONAL;;;;8543;8819
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;9;FUERZA AÉREA DE CHILE;1;FUERZA AÉREA DE CHILE;22;BIENES Y SERVICIOS DE CONSUMO;;;;53351;70297
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;9;FUERZA AÉREA DE CHILE;1;FUERZA AÉREA DE CHILE;23;PRESTACIONES DE SEGURIDAD SOCIAL;;;;7;7
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;9;FUERZA AÉREA DE CHILE;1;FUERZA AÉREA DE CHILE;23;PRESTACIONES DE SEGURIDAD SOCIAL;1;Prestaciones Previsionales;;7;7
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;9;FUERZA AÉREA DE CHILE;1;FUERZA AÉREA DE CHILE;26;OTROS GASTOS CORRIENTES;;;;0;3
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;9;FUERZA AÉREA DE CHILE;1;FUERZA AÉREA DE CHILE;26;OTROS GASTOS CORRIENTES;1;Devoluciones;;0;3
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;9;FUERZA AÉREA DE CHILE;1;FUERZA AÉREA DE CHILE;32;PRÉSTAMOS;;;;675;675
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;9;FUERZA AÉREA DE CHILE;1;FUERZA AÉREA DE CHILE;32;PRÉSTAMOS;7;Por Anticipos por Cambio de Residencia;;675;675
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;9;FUERZA AÉREA DE CHILE;1;FUERZA AÉREA DE CHILE;34;SERVICIO DE LA DEUDA;;;;10;3007
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;9;FUERZA AÉREA DE CHILE;1;FUERZA AÉREA DE CHILE;34;SERVICIO DE LA DEUDA;7;Deuda Flotante;;10;3007
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;9;APORTE FISCAL;;;;5749;5267
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;9;APORTE FISCAL;1;Libre;;5749;5267
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;15;SALDO INICIAL DE CAJA;;;;10;224
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;21;GASTOS EN PERSONAL;;;;254;254
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;22;BIENES Y SERVICIOS DE CONSUMO;;;;285;151
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;;;;5210;5036
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;2;Al Gobierno Central;;2278;4349
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;2;Al Gobierno Central;5;0;1292
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;2;Al Gobierno Central;6;0;493
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;2;Al Gobierno Central;7;0;286
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;2;Al Gobierno Central;13;1395;1395
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;2;Al Gobierno Central;14;883;883
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;;2893;648
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;41;2893;648
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;7;A Organismos Internacionales;;39;39
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;7;A Organismos Internacionales;1;4;4
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;7;A Organismos Internacionales;2;23;23
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;24;TRANSFERENCIAS CORRIENTES;7;A Organismos Internacionales;3;12;12
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;33;TRANSFERENCIAS DE CAPITAL;;;;0;40
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;33;TRANSFERENCIAS DE CAPITAL;2;Al Gobierno Central;;0;40
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;33;TRANSFERENCIAS DE CAPITAL;2;Al Gobierno Central;3;0;40
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;34;SERVICIO DE LA DEUDA;;;;10;10
2022;Diciembre;DOLARES;11;MINISTERIO DE DEFENSA NACIONAL;25;ESTADO MAYOR CONJUNTO;1;ESTADO MAYOR CONJUNTO;34;SERVICIO DE LA DEUDA;7;Deuda Flotante;;10;10
2022;Diciembre;DOLARES;50;TESORO PÚBLICO;1;FISCO;1;INGRESOS GENERALES DE LA NACIÓN;1;IMPUESTOS;;;;2266400;2266400
2022;Diciembre;DOLARES;50;TESORO PÚBLICO;1;FISCO;1;INGRESOS GENERALES DE LA NACIÓN;1;IMPUESTOS;1;Impuestos a la Renta;;10283100;10283100
2022;Diciembre;DOLARES;50;TESORO PÚBLICO;1;FISCO;1;INGRESOS GENERALES DE LA NACIÓN;1;IMPUESTOS;1;Impuestos a la Renta;1;7361368;7361368
2022;Diciembre;DOLARES;50;TESORO PÚBLICO;1;FISCO;1;INGRESOS GENERALES DE LA NACIÓN;1;IMPUESTOS;1;Impuestos a la Renta;4;1614000;1614000
2022;Diciembre;DOLARES;50;TESORO PÚBLICO;1;FISCO;1;INGRESOS GENERALES DE LA NACIÓN;1;IMPUESTOS;1;Impuestos a la Renta;6;14620;14620
2022;Diciembre;DOLARES;50;TESORO PÚBLICO;1;FISCO;1;INGRESOS GENERALES DE LA NACIÓN;1;IMPUESTOS;1;Impuestos a la Renta;7;101;101
2022;Diciembre;DOLARES;50;TESORO PÚBLICO;1;FISCO;1;INGRESOS GENERALES DE LA NACIÓN;1;IMPUESTOS;1;Impuestos a la Renta;9;1293011;1293011
2022;Diciembre;DOLARES;50;TESORO PÚBLICO;1;FISCO;1;INGRESOS GENERALES DE LA NACIÓN;1;IMPUESTOS;2;Impuesto al Valor Agregado;;352943;352943
2022;Diciembre;DOLARES;50;TESORO PÚBLICO;1;FISCO;1;INGRESOS GENERALES DE LA NACIÓN;1;IMPUESTOS;2;Impuesto al Valor Agregado;1;352943;352943
2022;Diciembre;DOLARES;50;TESORO PÚBLICO;1;FISCO;1;INGRESOS GENERALES DE LA NACIÓN;1;IMPUESTOS;5;Impuestos al Comercio Exterior;;73;73
2022;Diciembre;DOLARES;50;TESORO PÚBLICO;1;FISCO;1;INGRESOS GENERALES DE LA NACIÓN;1;IMPUESTOS;5;Impuestos al Comercio Exterior;3;73;73
2022;Diciembre;DOLARES;50;TESORO PÚBLICO;1;FISCO;1;INGRESOS GENERALES DE LA NACIÓN;1;IMPUESTOS;7;Otros Ingresos Tributarios;;4870;4870
2022;Diciembre;DOLARES;50;TESORO PÚBLICO;1;FISCO;1;INGRESOS GENERALES DE LA NACIÓN;1;IMPUESTOS;7;Otros Ingresos Tributarios;2;4870;4870
2022;Diciembre;DOLARES;50;TESORO PÚBLICO;1;FISCO;1;INGRESOS GENERALES DE LA NACIÓN;1;IMPUESTOS;9;Sistemas de Pago de Impuestos;;-8374586;-8374586
2022;Diciembre;DOLARES;50;TESORO PÚBLICO;1;FISCO;1;INGRESOS GENERALES DE LA NACIÓN;1;IMPUESTOS;9;Sistemas de Pago de Impuestos;1;6748150;6748150
2022;Diciembre;DOLARES;50;TESORO PÚBLICO;1;FISCO;1;INGRESOS GENERALES DE LA NACIÓN;1;IMPUESTOS;9;Sistemas de Pago de Impuestos;2;-7453115;-7453115
2022;Diciembre;DOLARES;50;TESORO PÚBLICO;1;FISCO;1;INGRESOS GENERALES DE LA NACIÓN;1;IMPUESTOS;9;Sistemas de Pago de Impuestos;3;1928087;1928087
2022;Diciembre;DOLARES;50;TESORO PÚBLICO;1;FISCO;1;INGRESOS GENERALES DE LA NACIÓN;1;IMPUESTOS;9;Sistemas de Pago de Impuestos;4;-1941417;-1941417
2022;Diciembre;DOLARES;50;TESORO PÚBLICO;1;FISCO;1;INGRESOS GENERALES DE LA NACIÓN;1;IMPUESTOS;9;Sistemas de Pago de Impuestos;5;11026;11026
2022;Diciembre;DOLARES;50;TESORO PÚBLICO;1;FISCO;1;INGRESOS GENERALES DE LA NACIÓN;1;IMPUESTOS;9;Sistemas de Pago de Impuestos;201;-77;-77
2022;Diciembre;DOLARES;50;TESORO PÚBLICO;1;FISCO;1;INGRESOS GENERALES DE LA NACIÓN;1;IMPUESTOS;9;Sistemas de Pago de Impuestos;301;-11843;-11843
